edad,ingreso_anual,propiedad_vivienda,antiguedad_empleo,intencion_credito,grado_credito,monto_credito,tasa_interes,estado_credito,procentaje_de_ingreso,incumplimiento_historico,historial_crediticio
32,48000,hipoteca,8,mejora_hogar,A,5200,5.42,0,0.11,N,5
33,19200,alquiler,,personal,B,6000,10.65,1,0.31,N,6
29,42000,hipoteca,2,mejora_hogar,C,1200,12.98,1,0.03,N,10
35,20000,alquiler,4,educacion,D,6000,15.99,0,0.3,N,5
30,20000,alquiler,1,educacion,B,6000,,0,0.3,N,9
27,20000,alquiler,1,emprendimiento,C,6000,13.11,0,0.3,Y,10
28,20400,alquiler,12,educacion,A,6000,6.03,0,0.29,N,8
29,48000,hipoteca,6,consolidar_deudas,C,15000,13.98,0,0.31,N,10
31,20800,alquiler,0,consolidar_deudas,C,6000,14.26,0,0.29,N,8
29,21000,alquiler,7,educacion,B,6000,12.42,0,0.29,N,6
29,48000,hipoteca,13,personal,B,20000,,0,0.42,N,9
34,48000,hipoteca,10,consolidar_deudas,A,9000,7.14,0,0.19,N,6
27,21600,alquiler,0,mejora_hogar,D,6000,18.07,1,0.28,N,7
29,48000,hipoteca,3,emprendimiento,A,3250,6.76,0,0.07,N,7
27,21600,alquiler,9,personal,A,6000,7.88,0,0.28,N,9
35,48000,propia,6,mejora_hogar,C,4200,13.61,0,0.09,N,7
33,22356,alquiler,2,medico,A,6000,7.9,0,0.27,N,8
29,22500,alquiler,1,educacion,B,6000,11.83,0,0.27,N,9
34,48000,hipoteca,2,personal,A,10000,7.14,0,0.21,N,10
31,48000,hipoteca,14,medico,A,6600,7.14,0,0.14,N,5
27,23000,alquiler,4,medico,A,6000,8.9,0,0.26,N,6
28,23000,alquiler,,medico,B,6000,8.88,0,0.26,N,5
30,24000,alquiler,,personal,A,6000,5.42,0,0.25,N,8
31,48000,hipoteca,0,medico,A,7800,7.51,0,0.16,N,10
31,24000,alquiler,3,emprendimiento,A,6000,8.49,0,0.25,N,9
29,48000,hipoteca,13,mejora_hogar,B,20000,11.36,0,0.42,N,10
31,48000,propia,0,mejora_hogar,B,20000,10.62,0,0.42,N,7
35,48000,hipoteca,6,medico,C,5000,13.48,0,0.1,Y,10
29,48000,hipoteca,5,educacion,C,10000,12.73,0,0.21,Y,7
30,48000,propia,3,mejora_hogar,C,1500,13.48,0,0.03,Y,5
35,24000,alquiler,2,consolidar_deudas,C,6000,12.87,0,0.25,N,7
33,48000,hipoteca,1,personal,D,20000,16.07,0,0.42,N,10
27,42000,hipoteca,4,personal,C,2850,13.48,1,0.07,N,7
27,25200,alquiler,3,medico,A,6000,7.9,0,0.24,N,5
33,48000,hipoteca,1,consolidar_deudas,A,6000,,0,0.13,N,10
32,25200,alquiler,,medico,D,6000,16.49,1,0.24,Y,5
27,26000,alquiler,6,personal,B,6000,10.75,0,0.23,N,10
27,26004,alquiler,7,emprendimiento,A,6000,7.14,0,0.23,N,5
35,26400,alquiler,2,consolidar_deudas,D,6000,16.29,1,0.23,Y,8
29,26880,alquiler,0,mejora_hogar,D,6000,14.84,1,0.22,N,7
32,27000,alquiler,2,medico,C,6000,12.73,0,0.22,N,10
31,27000,alquiler,7,mejora_hogar,A,6000,8.94,1,0.22,N,6
27,48000,propia,2,emprendimiento,C,14000,,0,0.29,N,8
33,27120,alquiler,,consolidar_deudas,C,6000,13.49,1,0.22,N,8
32,27840,alquiler,3,personal,E,6000,,0,0.22,Y,5
30,48000,hipoteca,9,educacion,A,3000,7.4,0,0.06,N,7
27,28000,alquiler,3,emprendimiento,C,6000,13.92,0,0.21,N,6
30,28800,alquiler,2,personal,C,6000,15.23,0,0.21,Y,6
27,29000,alquiler,2,emprendimiento,C,6000,15.27,0,0.21,Y,6
29,29004,alquiler,8,educacion,C,6000,12.87,0,0.21,N,5
29,29496,alquiler,5,emprendimiento,A,6000,5.79,0,0.2,N,8
30,48000,hipoteca,12,personal,A,15000,,0,0.31,N,9
27,30000,alquiler,4,emprendimiento,C,6000,14.65,0,0.2,Y,9
29,30000,alquiler,7,personal,A,6000,8.9,0,0.2,N,10
35,48000,hipoteca,8,mejora_hogar,C,2000,11.97,0,0.04,N,9
33,48000,hipoteca,2,mejora_hogar,A,7500,8,0,0.16,N,10
29,48000,hipoteca,2,emprendimiento,C,5000,11.97,0,0.1,Y,5
29,30000,alquiler,1,mejora_hogar,E,6000,17.99,1,0.2,N,7
31,30000,alquiler,5,educacion,A,6000,8.49,0,0.2,N,7
27,30000,alquiler,2,medico,A,6000,7.66,0,0.2,N,9
28,30000,alquiler,10,medico,B,6000,10.37,1,0.2,N,6
35,30000,alquiler,1,consolidar_deudas,A,6000,6.54,0,0.2,N,6
28,30000,alquiler,2,consolidar_deudas,B,6000,11.49,1,0.2,N,9
31,30000,alquiler,5,personal,C,6000,13.23,0,0.2,N,5
31,42000,hipoteca,0,educacion,D,21000,12.36,1,0.5,N,7
27,48000,propia,10,personal,A,6500,7.75,0,0.14,N,8
33,48000,hipoteca,4,mejora_hogar,B,5000,,0,0.1,N,10
33,30000,alquiler,0,consolidar_deudas,B,6000,10.51,0,0.2,N,10
27,48100,hipoteca,1,emprendimiento,B,20000,11.89,0,0.42,N,10
32,30000,alquiler,5,emprendimiento,D,6000,12.61,1,0.2,Y,5
28,30784,alquiler,0,personal,A,6000,9.32,0,0.19,N,8
27,42200,hipoteca,6,medico,D,10000,16.49,1,0.24,Y,6
28,31000,alquiler,3,personal,D,6000,15.33,0,0.19,N,9
32,48250,hipoteca,3,medico,B,8400,10.74,0,0.17,N,6
29,31000,alquiler,1,medico,C,6000,13.47,0,0.19,Y,6
27,31200,alquiler,0,emprendimiento,C,6000,13.49,0,0.19,Y,7
30,31200,alquiler,5,medico,B,6000,9.91,0,0.19,N,8
27,31200,alquiler,0,medico,A,6000,9.63,0,0.19,N,8
29,31200,alquiler,2,personal,B,6000,11.46,1,0.19,N,10
27,31500,alquiler,10,educacion,C,6000,12.84,1,0.19,N,9
30,48500,hipoteca,5,medico,A,9350,,0,0.19,N,7
27,32000,alquiler,11,educacion,C,6000,14.27,0,0.19,N,8
30,32000,alquiler,0,medico,C,6000,12.99,0,0.19,N,9
30,32000,alquiler,0,medico,B,6000,,0,0.19,N,9
28,32000,alquiler,0,personal,B,6000,,0,0.19,N,5
29,32000,alquiler,13,educacion,B,6000,12.18,0,0.19,N,10
28,48528,hipoteca,12,educacion,A,10000,6.99,0,0.21,N,9
28,32004,alquiler,5,emprendimiento,C,6000,13.99,0,0.19,N,9
28,33000,alquiler,2,personal,A,6000,7.9,0,0.18,N,6
27,48600,hipoteca,4,personal,D,10000,15.7,0,0.21,N,9
29,33000,alquiler,4,emprendimiento,B,6000,9.99,0,0.18,N,6
29,33000,alquiler,0,educacion,C,6000,15.23,0,0.18,N,6
33,33500,alquiler,0,educacion,A,6000,,0,0.18,N,9
29,48712,hipoteca,13,emprendimiento,A,11050,5.42,0,0.23,N,9
27,33600,alquiler,2,personal,D,6000,14.91,1,0.18,Y,5
30,33600,alquiler,5,emprendimiento,A,6000,6.91,0,0.18,N,7
29,33864,alquiler,2,emprendimiento,D,6000,14.91,1,0.18,Y,6
29,33996,alquiler,13,educacion,D,6000,14.09,0,0.18,N,7
27,33996,alquiler,8,consolidar_deudas,D,6000,15.31,1,0.18,Y,5
27,34000,alquiler,3,medico,A,6000,8.9,0,0.18,N,9
32,34000,alquiler,7,emprendimiento,C,6000,14.65,0,0.18,Y,8
27,34000,alquiler,0,consolidar_deudas,A,6000,6.99,0,0.18,N,6
34,48989,propia,10,educacion,A,2400,7.14,0,0.05,N,5
30,48996,hipoteca,5,medico,C,5000,15.23,0,0.1,Y,5
30,35000,alquiler,8,medico,A,6000,7.9,0,0.17,N,9
29,29000,alquiler,0,medico,A,6000,8.49,1,0.21,N,8
27,48996,hipoteca,0,mejora_hogar,B,5000,11.83,0,0.1,N,10
27,35000,alquiler,3,medico,A,6000,7.49,0,0.17,N,10
27,35000,alquiler,3,personal,B,6000,11.11,0,0.17,N,6
30,29000,alquiler,2,personal,D,6000,15.58,1,0.21,Y,8
32,35000,alquiler,2,emprendimiento,B,6000,,0,0.17,N,9
27,35000,alquiler,2,medico,A,6000,9.32,0,0.17,N,10
28,35000,alquiler,2,educacion,B,6000,11.89,0,0.17,N,10
31,35000,alquiler,0,medico,C,6000,12.84,0,0.17,N,7
29,49000,propia,,personal,A,4400,6.62,0,0.09,N,9
35,43000,hipoteca,7,consolidar_deudas,D,13200,16.77,1,0.31,Y,9
31,29004,alquiler,4,mejora_hogar,B,6000,10.75,1,0.21,N,8
27,49000,hipoteca,11,medico,B,8500,10.59,0,0.17,N,6
28,49000,propia,6,educacion,B,19000,10.99,0,0.39,N,7
31,49000,propia,15,educacion,C,14000,13.99,0,0.29,N,10
30,49000,hipoteca,9,educacion,A,11750,8.9,0,0.24,N,9
30,49000,propia,3,medico,A,3500,6.99,0,0.07,N,5
31,36000,alquiler,3,consolidar_deudas,A,6000,8.9,0,0.17,N,9
33,30000,alquiler,2,emprendimiento,E,6000,19.42,1,0.2,N,10
29,36000,alquiler,4,educacion,A,6000,5.99,0,0.17,N,6
30,49000,hipoteca,14,personal,D,8500,16.32,0,0.17,Y,9
28,49000,hipoteca,4,medico,A,7000,7.51,0,0.14,N,8
28,49000,hipoteca,5,medico,B,4750,10.25,0,0.1,N,8
30,49000,propia,7,personal,B,8500,12.18,0,0.17,N,8
32,49000,hipoteca,9,consolidar_deudas,A,8275,,0,0.17,N,6
33,36000,alquiler,1,medico,C,6000,13.22,0,0.17,Y,8
30,49200,hipoteca,13,mejora_hogar,A,9250,,0,0.19,N,8
30,49200,hipoteca,12,educacion,A,15025,6.03,0,0.31,N,8
27,49200,hipoteca,4,medico,A,2500,5.42,0,0.05,N,10
27,49200,hipoteca,11,medico,A,9600,5.42,0,0.2,N,6
32,49200,hipoteca,5,mejora_hogar,A,5000,7.74,0,0.1,N,10
35,36500,alquiler,0,medico,C,6000,13.61,0,0.16,N,6
27,49272,hipoteca,5,medico,B,3250,,0,0.07,N,6
32,37000,alquiler,4,medico,B,6000,10.36,0,0.16,N,6
27,49304,hipoteca,2,medico,C,10000,11.78,0,0.2,N,9
29,49349,hipoteca,13,consolidar_deudas,B,4000,11.49,0,0.08,N,5
27,31200,alquiler,2,personal,A,6000,6.62,1,0.19,N,10
31,49500,hipoteca,3,consolidar_deudas,B,10000,10.75,0,0.2,N,6
27,49536,propia,11,medico,B,12000,10.38,0,0.24,N,10
29,32004,alquiler,1,mejora_hogar,D,6000,15.7,1,0.19,N,9
30,38004,alquiler,4,emprendimiento,B,6000,,0,0.16,N,10
30,43580,hipoteca,5,personal,B,6000,12.21,1,0.14,N,7
30,49641,hipoteca,9,personal,C,8400,13.11,0,0.17,Y,6
33,49700,hipoteca,0,personal,A,12000,6.92,0,0.24,N,9
35,43772,hipoteca,11,medico,A,15000,7.51,1,0.34,N,6
30,43800,hipoteca,,consolidar_deudas,D,13200,16.29,1,0.3,N,9
28,39000,alquiler,0,personal,A,6000,8.63,0,0.15,N,7
35,49800,hipoteca,3,personal,A,6000,7.14,0,0.12,N,6
28,39184,alquiler,3,consolidar_deudas,A,6000,6.17,0,0.15,N,7
32,40000,alquiler,0,medico,B,6000,12.69,0,0.15,N,8
27,40000,alquiler,2,personal,B,6000,,0,0.15,N,9
27,40000,alquiler,1,consolidar_deudas,B,6000,11.99,0,0.15,N,6
27,50000,hipoteca,7,medico,A,9500,8.9,0,0.19,N,8
35,50000,hipoteca,5,mejora_hogar,C,6000,13.49,0,0.12,N,6
33,40000,alquiler,0,consolidar_deudas,A,6000,7.51,0,0.15,N,6
27,40000,alquiler,4,educacion,C,6000,12.73,0,0.15,N,10
29,40000,alquiler,2,consolidar_deudas,B,6000,11.14,0,0.15,N,6
28,50000,hipoteca,0,personal,A,9000,,0,0.18,N,7
35,40000,alquiler,1,medico,B,6000,,0,0.15,N,7
30,50000,hipoteca,8,consolidar_deudas,A,10000,6.62,0,0.2,N,7
27,40000,alquiler,2,educacion,C,6000,11.28,0,0.15,N,7
32,40500,alquiler,0,emprendimiento,C,6000,14.26,0,0.15,Y,5
27,40800,alquiler,11,personal,A,6000,7.66,0,0.15,N,7
27,50000,propia,5,personal,A,5275,,0,0.11,N,5
30,41000,alquiler,14,consolidar_deudas,A,6000,6.03,0,0.15,N,10
31,50000,hipoteca,8,consolidar_deudas,C,6000,13.49,0,0.12,Y,9
34,50000,hipoteca,11,emprendimiento,A,4000,8.9,0,0.08,N,8
27,50000,hipoteca,6,personal,B,12000,11.71,0,0.24,N,10
27,41000,alquiler,2,medico,A,6000,9.32,0,0.15,N,7
33,35496,alquiler,3,personal,C,6000,13.72,1,0.17,Y,8
33,35600,alquiler,1,emprendimiento,C,6000,13.49,1,0.17,N,5
34,42000,alquiler,2,educacion,B,6000,10.59,0,0.14,N,7
34,50000,hipoteca,6,emprendimiento,C,16000,13.49,0,0.32,Y,5
34,42000,alquiler,5,emprendimiento,C,6000,14.22,0,0.14,N,10
34,36000,alquiler,0,emprendimiento,D,6000,,1,0.17,N,10
32,36000,alquiler,4,medico,D,6000,16.07,1,0.17,Y,10
28,42000,alquiler,4,emprendimiento,C,6000,11.78,0,0.14,Y,10
28,42328,alquiler,5,medico,A,6000,8.63,0,0.14,N,7
35,37000,alquiler,2,personal,B,6000,9.99,1,0.16,N,7
32,43000,alquiler,2,educacion,C,6000,13.22,0,0.14,N,6
28,50000,propia,12,emprendimiento,A,6000,6.03,0,0.12,N,9
34,50000,propia,0,emprendimiento,A,16000,7.51,0,0.32,N,7
29,43000,alquiler,1,medico,B,6000,11.14,0,0.14,N,7
35,50000,hipoteca,7,mejora_hogar,A,12000,6.62,0,0.24,N,6
28,43000,alquiler,5,medico,B,6000,10.39,0,0.14,N,5
28,43150,alquiler,3,emprendimiento,B,6000,9.99,0,0.14,N,9
27,50000,hipoteca,0,medico,A,12000,6.62,0,0.24,N,9
30,50000,hipoteca,6,consolidar_deudas,C,4000,14.27,0,0.08,N,9
27,50000,hipoteca,4,educacion,B,2100,9.91,0,0.04,N,6
30,50000,hipoteca,3,personal,C,6000,,0,0.12,Y,7
29,50000,propia,3,mejora_hogar,B,4200,9.91,0,0.08,N,5
29,39000,alquiler,2,personal,B,6000,12.69,1,0.15,N,5
30,45000,alquiler,0,personal,B,6000,12.69,0,0.13,N,8
32,50000,propia,,educacion,A,10000,6.03,0,0.2,N,9
31,50000,hipoteca,7,mejora_hogar,A,4800,6.03,0,0.1,N,5
27,45000,alquiler,1,educacion,B,6000,10.65,0,0.13,N,8
34,50000,propia,,educacion,A,10000,6.03,0,0.2,N,5
29,50000,hipoteca,4,medico,A,10000,6.03,0,0.2,N,5
29,50000,hipoteca,0,personal,A,6300,6.62,0,0.13,N,10
29,50000,hipoteca,4,medico,B,21850,12.42,0,0.44,N,10
30,45000,alquiler,1,educacion,A,6000,7.51,0,0.13,N,5
27,39000,alquiler,1,emprendimiento,D,6000,14.61,1,0.15,N,7
30,46000,alquiler,5,medico,A,6000,6.99,0,0.13,N,5
34,50000,propia,2,personal,B,12000,,0,0.24,N,9
31,50000,hipoteca,4,emprendimiento,A,16000,8.9,0,0.32,N,8
28,50000,hipoteca,,educacion,A,15000,6.99,0,0.3,N,10
31,50000,hipoteca,7,emprendimiento,A,6000,5.99,0,0.12,N,8
27,50000,propia,8,emprendimiento,A,12000,5.42,0,0.24,N,7
31,47000,alquiler,4,emprendimiento,A,6000,6.99,0,0.13,N,7
27,50000,propia,,mejora_hogar,D,7800,15.99,0,0.16,N,10
28,50000,propia,3,educacion,A,3200,8.49,0,0.06,N,5
27,50000,hipoteca,5,emprendimiento,B,2000,10.99,0,0.04,N,6
30,47581,alquiler,2,medico,C,6000,13.16,0,0.13,Y,9
31,48000,alquiler,1,medico,A,6000,6.03,0,0.13,N,6
29,50000,propia,3,personal,C,6000,13.99,0,0.12,N,8
33,50000,propia,5,educacion,A,8300,,0,0.17,N,7
27,50000,propia,,personal,B,5125,9.99,0,0.1,N,10
30,42000,alquiler,1,medico,D,6000,14.46,1,0.14,N,5
30,48000,alquiler,0,educacion,A,6000,7.88,0,0.13,N,10
30,50000,hipoteca,2,educacion,B,3975,10.99,0,0.08,N,8
28,50000,hipoteca,7,personal,D,6000,15.99,0,0.12,Y,9
32,50000,propia,16,mejora_hogar,A,8000,7.49,0,0.16,N,9
33,44000,hipoteca,2,educacion,C,7000,12.99,1,0.16,Y,8
29,42996,alquiler,5,emprendimiento,C,6000,15.96,1,0.14,N,5
29,50000,hipoteca,0,personal,B,3575,11.49,0,0.07,N,7
27,50000,hipoteca,4,educacion,C,2200,12.99,0,0.04,Y,10
27,49000,alquiler,11,medico,C,6000,15.27,0,0.12,Y,9
31,50000,hipoteca,0,medico,B,18225,10.99,0,0.36,N,10
33,49000,alquiler,2,emprendimiento,B,6000,10.99,0,0.12,N,6
33,50000,hipoteca,8,medico,A,4000,5.42,0,0.08,N,10
28,50000,hipoteca,13,mejora_hogar,B,8450,,0,0.17,N,9
27,49500,alquiler,6,personal,C,6000,11.22,0,0.12,N,8
29,50000,alquiler,5,consolidar_deudas,C,6000,13.49,0,0.12,Y,7
29,50000,hipoteca,2,medico,A,5000,,0,0.1,N,6
34,50000,alquiler,5,personal,B,6000,9.91,0,0.12,N,8
30,50000,propia,3,educacion,A,5000,5.99,0,0.1,N,7
28,50000,alquiler,0,personal,B,6000,10.59,0,0.12,N,5
31,50000,alquiler,4,personal,D,6000,15.62,0,0.12,Y,10
29,50000,alquiler,13,mejora_hogar,B,6000,9.99,0,0.12,N,7
29,50000,propia,8,mejora_hogar,B,9725,12.12,0,0.19,N,6
29,50000,hipoteca,13,medico,B,13650,10.99,0,0.27,N,9
33,50000,hipoteca,7,personal,B,10000,9.99,0,0.2,N,5
30,50000,hipoteca,0,educacion,D,10000,16.89,0,0.2,N,10
35,50000,propia,6,medico,A,13650,6.99,0,0.27,N,10
29,50000,alquiler,0,emprendimiento,B,6000,8.88,0,0.12,N,7
30,50000,alquiler,4,personal,A,6000,5.79,0,0.12,N,7
34,44000,alquiler,0,personal,E,6000,16.45,1,0.14,N,10
30,50000,hipoteca,2,mejora_hogar,B,3000,10.59,0,0.06,N,5
27,50000,alquiler,3,emprendimiento,B,6000,11.36,0,0.12,N,9
28,50000,hipoteca,12,educacion,C,18000,13.49,0,0.36,Y,7
33,44000,alquiler,6,consolidar_deudas,D,6000,14.96,1,0.14,N,8
28,50000,hipoteca,1,emprendimiento,A,8000,5.99,0,0.16,N,7
27,44004,alquiler,2,personal,E,6000,17.19,1,0.14,Y,5
34,50004,alquiler,6,educacion,A,6000,7.88,0,0.12,N,5
31,50100,alquiler,5,consolidar_deudas,B,6000,10,0,0.12,N,5
29,50000,propia,6,medico,A,4000,5.42,0,0.08,N,8
30,50000,propia,,emprendimiento,A,8000,5.79,0,0.16,N,8
28,51000,alquiler,5,consolidar_deudas,B,6000,12.69,0,0.12,N,5
34,51000,alquiler,1,medico,A,6000,5.99,0,0.12,N,6
29,45000,alquiler,1,mejora_hogar,A,6000,5.79,1,0.13,N,10
30,50000,hipoteca,12,consolidar_deudas,C,8000,13.06,0,0.16,Y,5
29,51000,alquiler,2,medico,A,6000,7.29,0,0.12,N,10
27,51600,alquiler,12,educacion,A,6000,8.49,0,0.12,N,6
28,52000,alquiler,6,consolidar_deudas,A,6000,7.14,0,0.12,N,6
34,52000,alquiler,1,educacion,B,6000,12.53,0,0.12,N,9
27,50000,hipoteca,0,personal,A,4000,,0,0.08,N,9
29,50000,hipoteca,5,personal,B,8000,10.37,0,0.16,N,7
29,47000,alquiler,8,educacion,D,6000,17.49,1,0.13,N,7
31,53088,alquiler,0,personal,A,6000,6.54,0,0.11,N,9
29,54000,alquiler,2,consolidar_deudas,A,6000,7.9,0,0.11,N,7
28,54000,alquiler,9,emprendimiento,A,6000,5.42,0,0.11,N,5
30,50000,hipoteca,11,medico,B,10000,,0,0.2,N,6
27,54000,alquiler,11,emprendimiento,D,6000,14.59,0,0.11,Y,5
29,49000,alquiler,3,personal,C,6000,13.99,1,0.12,N,6
31,49000,alquiler,5,mejora_hogar,B,6000,10.59,1,0.12,N,9
28,55000,alquiler,3,medico,B,6000,10.74,0,0.11,N,8
30,50000,hipoteca,14,medico,C,1000,,0,0.02,N,6
33,55000,alquiler,3,educacion,C,6000,13.35,0,0.11,Y,5
31,55000,alquiler,3,personal,B,6000,10.38,0,0.11,N,6
34,44000,hipoteca,8,consolidar_deudas,C,4500,12.98,1,0.1,N,6
29,55000,alquiler,13,consolidar_deudas,B,6000,,0,0.11,N,9
28,50000,propia,3,mejora_hogar,D,8500,14.83,0,0.17,Y,5
31,55560,alquiler,11,educacion,B,6000,11.99,0,0.11,N,6
30,55840,alquiler,6,medico,B,6000,10.25,0,0.11,N,5
30,50000,hipoteca,11,consolidar_deudas,B,1400,10.36,0,0.03,N,8
31,56160,alquiler,1,consolidar_deudas,C,6000,13.98,0,0.11,Y,9
28,57000,alquiler,2,mejora_hogar,C,6000,13.49,0,0.11,Y,8
31,57006,alquiler,7,emprendimiento,A,6000,7.29,0,0.11,N,10
28,50000,hipoteca,12,emprendimiento,B,3000,10.36,0,0.06,N,7
34,57016,alquiler,14,mejora_hogar,B,6000,11.83,0,0.11,N,6
29,57600,alquiler,1,medico,B,6000,9.91,0,0.1,N,10
35,57996,alquiler,0,mejora_hogar,C,6000,13.57,0,0.1,Y,8
27,44000,hipoteca,3,consolidar_deudas,B,24000,8.88,1,0.55,N,9
29,59000,alquiler,3,consolidar_deudas,B,6000,10.37,0,0.1,N,7
29,59000,alquiler,3,educacion,A,6000,7.88,0,0.1,N,9
32,59004,alquiler,2,mejora_hogar,B,6000,11.49,0,0.1,N,8
30,50000,propia,5,educacion,A,5000,7.14,0,0.1,N,7
32,59363,alquiler,2,personal,C,6000,13.22,0,0.1,Y,10
32,50000,hipoteca,0,educacion,A,5400,7.14,0,0.11,N,9
30,50000,propia,4,consolidar_deudas,D,10000,15.95,0,0.2,Y,7
32,59500,alquiler,3,educacion,D,6000,13.36,0,0.1,Y,8
27,59578,alquiler,11,mejora_hogar,D,6000,14.59,0,0.1,Y,7
29,60000,alquiler,0,educacion,C,6000,15.96,0,0.1,Y,7
34,44000,hipoteca,18,medico,D,4000,15.95,1,0.09,Y,9
29,60000,alquiler,1,mejora_hogar,C,6000,14.79,0,0.1,N,9
32,60000,alquiler,0,consolidar_deudas,B,6000,10.36,0,0.1,N,7
32,54000,alquiler,2,mejora_hogar,E,6000,15.95,1,0.11,N,7
27,60000,alquiler,0,consolidar_deudas,B,6000,9.25,0,0.1,N,9
32,60000,alquiler,6,medico,C,6000,13.98,0,0.1,N,5
30,50000,hipoteca,1,personal,B,16000,10.38,0,0.32,N,7
32,60000,alquiler,2,personal,B,6000,11.36,0,0.1,N,8
27,60000,alquiler,6,personal,A,6000,8.94,0,0.1,N,9
32,50000,hipoteca,5,personal,A,9600,6.76,0,0.19,N,9
30,50000,hipoteca,14,emprendimiento,A,5000,7.88,0,0.1,N,5
34,60000,alquiler,3,emprendimiento,A,6000,8,0,0.1,N,9
27,44000,hipoteca,0,educacion,C,6000,13.23,1,0.14,Y,8
29,60000,alquiler,1,mejora_hogar,B,6000,10.01,0,0.1,N,10
27,60000,alquiler,0,mejora_hogar,A,6000,8,0,0.1,N,5
32,50000,hipoteca,3,personal,A,6000,6.76,0,0.12,N,6
33,61000,alquiler,0,educacion,B,6000,10.39,0,0.1,N,7
30,61400,alquiler,4,emprendimiento,C,6000,15.96,0,0.1,N,9
34,50000,hipoteca,7,mejora_hogar,D,5000,,0,0.1,N,10
33,61500,alquiler,7,educacion,A,6000,5.79,0,0.1,N,10
32,62000,alquiler,6,medico,B,6000,,0,0.1,N,5
34,62000,alquiler,1,mejora_hogar,A,6000,7.49,0,0.1,N,9
32,22800,alquiler,1,emprendimiento,D,7125,15.28,1,0.31,N,5
32,52000,alquiler,0,personal,A,7125,7.49,0,0.14,N,10
31,50000,hipoteca,1,consolidar_deudas,A,12000,7.88,0,0.24,N,6
30,50000,propia,4,emprendimiento,C,3000,14.22,0,0.06,Y,10
27,41200,alquiler,1,medico,A,7100,7.88,0,0.17,N,10
31,50000,hipoteca,5,emprendimiento,A,2000,6.39,0,0.04,N,7
35,25200,alquiler,2,consolidar_deudas,C,7050,12.23,0,0.28,Y,7
35,80000,alquiler,0,consolidar_deudas,B,7050,8.88,0,0.09,N,5
31,50000,hipoteca,2,consolidar_deudas,B,5000,10.62,0,0.1,N,10
31,50000,propia,1,mejora_hogar,C,16000,13.85,0,0.32,N,6
27,20000,alquiler,1,personal,A,7025,5.42,1,0.35,N,9
28,50000,hipoteca,3,personal,A,3000,,0,0.06,N,10
31,13000,alquiler,6,mejora_hogar,B,7000,9.62,1,0.54,N,9
29,14400,alquiler,2,personal,C,7000,12.84,1,0.49,N,5
30,14500,alquiler,15,consolidar_deudas,A,7000,6.76,1,0.48,N,5
27,15000,alquiler,1,mejora_hogar,B,7000,12.21,1,0.47,N,10
27,50000,hipoteca,2,mejora_hogar,C,10750,13.48,0,0.21,N,5
34,50000,hipoteca,18,educacion,A,6000,7.14,0,0.12,N,8
29,50000,hipoteca,9,medico,A,10000,7.88,0,0.2,N,8
29,18000,alquiler,5,emprendimiento,B,7000,10.99,1,0.39,N,5
27,50000,hipoteca,3,emprendimiento,B,15000,9.88,0,0.3,N,8
27,20000,alquiler,,medico,D,7000,,1,0.35,N,5
33,20244,alquiler,0,consolidar_deudas,B,7000,9.45,1,0.35,N,8
29,21000,alquiler,7,medico,C,7000,13.72,1,0.33,N,10
32,50000,hipoteca,0,medico,A,5000,8.59,0,0.1,N,9
27,23400,alquiler,5,educacion,D,7000,15.7,1,0.3,Y,5
31,24000,alquiler,0,medico,A,7000,7.51,0,0.29,N,7
27,24000,alquiler,4,consolidar_deudas,B,7000,10.75,0,0.29,N,10
30,50000,hipoteca,3,personal,B,5000,,0,0.1,N,5
28,24996,alquiler,2,consolidar_deudas,C,7000,12.53,0,0.28,N,8
27,50000,propia,8,educacion,D,4500,14.61,0,0.09,N,6
27,25000,alquiler,0,medico,A,7000,8.9,0,0.28,N,10
28,25000,alquiler,0,emprendimiento,A,7000,6.92,0,0.28,N,6
28,50000,hipoteca,8,educacion,A,7000,8.59,0,0.14,N,9
31,57000,alquiler,15,educacion,B,6000,,1,0.11,N,8
29,63000,alquiler,4,personal,A,6000,7.51,0,0.1,N,7
30,63000,alquiler,2,mejora_hogar,A,6000,,0,0.1,N,7
28,50000,hipoteca,3,consolidar_deudas,A,5000,7.74,0,0.1,N,6
33,63550,alquiler,6,medico,A,6000,,0,0.09,N,8
30,63552,alquiler,,medico,B,6000,11.49,0,0.09,N,7
27,65000,alquiler,11,mejora_hogar,C,6000,14.65,0,0.09,Y,7
31,65000,alquiler,9,emprendimiento,A,6000,6.99,0,0.09,N,10
31,65000,alquiler,2,educacion,B,6000,11.49,0,0.09,N,6
29,50000,hipoteca,5,consolidar_deudas,C,3250,14.26,0,0.07,N,5
32,65000,alquiler,4,medico,A,6000,7.49,0,0.09,N,5
29,65000,alquiler,2,emprendimiento,B,6000,11.14,0,0.09,N,10
27,65000,alquiler,0,medico,B,6000,11.14,0,0.09,N,9
35,65004,alquiler,2,consolidar_deudas,A,6000,7.29,0,0.09,N,10
33,50000,propia,2,personal,C,1200,14.26,0,0.02,N,6
27,50000,hipoteca,1,emprendimiento,A,6500,7.74,0,0.13,N,6
27,65600,alquiler,3,educacion,D,6000,15.62,0,0.09,Y,9
31,66000,alquiler,0,educacion,A,6000,,0,0.09,N,5
27,67000,alquiler,3,consolidar_deudas,B,6000,9.99,0,0.09,N,8
31,68000,alquiler,1,mejora_hogar,A,6000,7.49,0,0.09,N,10
